153.02	46.27	15	4.93	-1.51	-3.41	2.86	4.39	-2.16	24
153.76	46.78	35	3.95	-0.75	-3.2	2.35	-3.35	-3.68	23
159.65	51.52	15	5.58	-1.63	-3.95	9.4	9.15	-4.08	23
159.97	51.3	15	4.87	-2.43	-2.43	1.89	-0.08	-3.08	23
151.19	47.23	161	0.2	3.03	-3.22	3.09	3.04	4.28	23
151.16	45.43	84	-0.31	0.19	0.11	1.17	1.19	-0.31	24
145.81	46.96	401	-1.17	0.61	0.56	-0.81	-1.72	0.22	24
152.71	53.4	623	-7.91	8.22	-0.3	-0.2	-2.73	-1.09	24
156.34	49.93	94	-1.63	-0.75	2.38	-3.82	-3.34	1.71	23
152.1	45.98	65	0.94	-0.98	0.03	3.9	2.04	-0.41	24
149.68	51.45	690	-1.12	0.88	0.24	-0.72	1.08	-0.3	24
155.79	49.21	41	1.49	-0.52	-0.97	0.24	0.64	-0.97	24
156.24	49.33	55	1.28	-0.66	-0.62	0.64	-0.01	0.53	24
149.67	46.51	174	-3.45	0.99	2.45	-0.94	-4.36	1.4	23
150.7	45.33	35	1.16	-0.57	-0.59	0.32	0.62	-0.81	24
159.97	52.2	37	8.26	-1.75	-6.5	4.02	5.04	-3.87	24
158.88	51.63	42	1.01	1.23	-2.24	2.03	6.66	-0.41	23
155.62	47.98	31	3.25	-0.6	-2.65	-1.8	2.46	0.59	23
149.31	45.68	125	-0.02	-0.1	0.12	-1.11	-2.28	-0.38	24
158	52.81	159	-0.07	0.13	-0.05	-0.67	-1.68	0.41	24
156.29	48.7	28	0.75	0.25	-1.01	0.68	0.73	0.26	24
156.87	48.62	48	2.81	-0.93	-1.88	4.52	3.5	-0.25	23
159.88	52.09	48	1.96	-0.07	-1.89	0.45	0.59	-1.41	24
148.69	45.12	133	2.68	-9.79	7.11	5.12	9.54	9.24	23
156.14	48.25	69	6.94	-5.61	-1.33	6.73	5.45	-7.98	23
147.73	47.47	402	-2.08	1.73	0.35	2.1	-5.55	2.58	24
159.59	52.05	28	5.04	-1.24	-3.8	0.95	2.15	-1.24	24
159.87	51.75	15	2.18	-1.46	-0.73	1.01	1.06	-0.88	26
157.02	50.64	116	3.2	-2.98	-0.22	4.38	5.17	-3.21	23
151.76	45.34	49	3.73	-2.86	-0.87	7.14	1.25	-1.23	24
159.24	49.8	18	-1.76	1.26	0.51	-0.63	6.45	3.91	23
155.94	49.21	38	1.19	-0.37	-0.82	0.39	0.68	-0.62	25
154.7	46.78	33	4.55	-1.91	-2.64	-2.52	0.03	-1.51	23
156.45	49.86	39	7.41	-2.85	-4.57	2.45	5.69	-2.98	24
154.33	47.51	23	2.15	-1.2	-0.95	0.37	0.89	-0.94	24
150.58	45.86	97	1.41	-0.49	-0.92	-2.47	-4.16	-1.14	24
153.8	46.33	15	5.7	-2.39	-3.3	-2.15	1.51	-3.84	23
157.53	51.02	68	0.7	-0.57	-0.13	0.12	-1.09	-0.03	25
153.38	46.42	15	-0.83	-1.36	2.18	3.84	4.21	1.15	24
153.78	46.6	15	1.54	-0.68	-0.87	0.2	0.56	-0.91	24
157.9	50.97	74	1.28	-0.89	-0.4	-0.35	-1.41	-0.85	24
153.3	46.36	15	3.84	-1.44	-2.4	1.48	3.33	-1.65	23
154.19	46.9	32	0.75	2.69	-3.44	-0.28	1.29	2.62	23
156.1	49.33	42	1.46	-0.37	-1.09	0.43	0.76	-0.89	25
156.22	49.42	33	2.52	-0.93	-1.59	-0.5	-3.58	-3.22	23
154.78	47.79	20	2.28	-0.46	-1.82	0.79	1.29	-1.32	24
156.33	49.87	59	1.14	-0.38	-0.76	0.28	0.26	-0.99	24
149.83	45.63	61	2.66	0.25	-2.91	1.87	-2.41	3.76	23
157.77	51.21	66	0.05	-0.35	0.3	-2.04	-4.66	-5.55	23
159.61	51.95	55	2.51	-0.95	-1.56	-0.68	0.69	-0.6	23
159.21	51.91	68	1.87	-0.66	-1.21	-0.31	0	-1.27	24
159.85	52.11	40	5.13	-2.27	-2.86	-0.22	1.28	-3.24	23
153.01	46.77	64	1.39	-0.42	-0.97	0.05	0.46	-1.25	24
145.59	46.83	361	-2.46	4.43	-1.97	-2.55	-4.17	1.96	24
155.95	49.39	89	1.81	-0.05	-1.76	8.06	7.97	-0.69	23
157.8	52.61	164	-2.06	0.21	1.85	-4.79	-8.37	-0.02	23
142.03	48.77	15	1.51	0.2	-1.72	-0.3	-0.86	0.5	26
142.17	48.73	15	-0.69	3.92	-3.23	3.56	-2.84	3.83	23
159.06	52.2	107	2.27	-1.58	-0.68	-4.24	-2.31	2.65	23
153.24	46.66	16	1.16	-0.37	-0.79	0.49	0.75	-0.87	24
156.22	48.03	38	-1.2	0.55	0.65	0.29	1.05	1.1	24
155.83	50.16	135	1.27	7.14	-8.41	7.87	2.36	-3.62	23
153.59	47.11	49	1.6	-2	0.39	-0.18	-2.8	-3.31	23
159.98	53.33	64	1.19	-0.84	-0.34	-0.59	-1.04	-0.37	24
153.97	52.73	434	-3.67	0.61	3.06	-0.76	-1.73	1.4	24
153.31	48.61	149	-2.09	-0.03	2.11	1.12	1.89	0.45	24
144.54	46.79	396	0.57	0.48	-1.05	1.09	-0.11	-0.56	25
151.51	46.52	111	0.04	0.37	-0.41	-0.42	-1.01	-0.11	24
156.92	49.16	30	5.32	-1.59	-3.73	4.46	7.36	-2.68	23
156.48	49.15	29	7.43	-1.85	-5.59	0.89	7.95	-4.09	23
149.79	45.55	117	-0.23	1.21	-0.99	-1.29	-5.4	1.34	23
156.46	49.07	58	7.08	-3.03	-4.05	3.18	2.28	-5.14	23
156.9	49.26	20	3.99	-2.11	-1.88	-0.93	0.6	-2.12	23
152.3	45.69	18	3.43	-1.05	-2.38	1.17	2.1	-2.07	24
152.22	45.8	31	6.34	-0.15	-6.18	-2.38	0.03	-5.28	23
157.61	51.05	80	2.74	-1.15	-1.59	-0.52	0.19	-0.46	23
159.62	53.93	130	0.09	-0.31	0.22	-3.16	-8.54	-1.97	23
142.53	47.44	15	6.53	0.23	-6.76	0.26	-2.24	0.65	23
150.68	45.45	15	0.94	-0.52	-0.42	0.88	1.6	0.35	24
159.92	52.75	55	7.88	-1.89	-5.98	1.77	4.92	-4.93	23
151	46.6	129	-1.05	0.13	0.92	-0.49	-1.16	-0.65	24
148.62	46.95	288	-2.69	-0.31	3	-1.84	-7.62	-0.3	24
155.24	47.79	22	0.55	5.89	-6.43	1.62	0.81	5.31	24
153.22	45.45	28	2.7	-4.99	2.28	0.31	1.26	-3.08	23
156	49.4	15	1.89	-0.99	-0.9	2.66	4.02	-1.06	23
156.2	49.27	33	2.83	-2.33	-0.5	-2.14	0.37	-0.96	23
156.83	49.34	49	2.94	-0.83	-2.12	0.56	-0.38	-1.95	23
154.83	48.72	38	7.08	-4.95	-2.13	1.28	1.27	-5.36	23
156.1	49.32	49	1.37	-0.38	-0.99	0.28	0.48	-0.78	25
136.66	45.5	370	-1.82	2.48	-0.67	-6.36	-1.13	-2.87	24
142.31	45.97	356	0.93	0.33	-1.25	0.52	-1.15	-0.56	24
146.93	47.97	454	0.87	-0.13	-0.74	-1.53	-2.18	-0.09	24
156.36	49.62	45	1.88	-0.61	-1.27	0.49	0.53	-0.88	24
156.12	49.65	32	3.05	-0.89	-2.16	-0.58	0.97	-1.15	23
159.62	53.63	33	-0.01	1.1	-1.09	2.71	3.13	1.45	23
153.27	48.5	144	1.03	0.29	-1.32	-0.57	-1.89	0.44	24
153.14	46.93	49	0.21	2.66	-2.87	-4.45	-1.77	-0.13	23
156.1	49.23	53	7.4	-3.22	-4.18	1.76	0.79	-3.54	23
157.58	51.84	105	0.27	-0.45	0.19	-1.03	-1.85	-0.74	25
154.69	48.4	52	1.72	-0.12	-1.6	0.49	0.5	-1.35	24
142.28	49.06	604	0.26	2.05	-2.31	-1.26	-1.2	0.22	24
156.68	50.37	104	-0.13	0.08	0.05	0.78	1.48	0.2	24
146.45	47.81	480	1	1.68	-2.69	-2.9	-9.9	0.23	26
150.64	50.79	496	-0.42	0.11	0.31	-0.36	-1.09	0.33	24
154.57	47.66	33	3.22	-0.76	-2.46	0.04	-2.41	2.34	24
156.32	49.79	82	0.08	-0.41	0.33	0.41	1.21	0.45	24
155.9	49.42	40	2.29	-3.82	1.53	3.26	0.23	-3.46	23
151.65	45.65	32	1.04	-0.43	-0.61	0.12	0.48	-0.69	24
142.71	48.45	45	3.66	0.44	-4.11	2.47	-1.61	0.52	23
159.88	51.97	28	3.24	-3.33	0.1	3.04	6.98	-1.14	23
153.81	47.06	44	-4.58	3.76	0.83	-1.54	2.53	1.15	23
156.48	49.59	82	2.06	1.03	-3.09	5.58	2.43	0.5	23
155.4	48.66	44	1.16	-0.31	-0.85	0.38	0.56	-0.57	25
159.72	51.34	39	2.18	-1.82	-0.36	-0.12	2.52	-0.38	23
157.69	50.5	57	0.91	-0.25	-0.66	0.21	0.42	-0.47	24
152.05	46.2	33	3.72	-3.19	-0.53	3.45	2.26	-0.66	23
139.23	46.99	477	0.58	0.47	-1.05	0.29	-0.86	-0.72	26
153.16	48.24	126	-0.47	0.05	0.42	-1.23	-0.76	0.35	24
157.5	50.75	70	0.98	-0.68	-0.3	-0.92	-1.28	-0.12	24
155.78	48.93	41	4.56	0.45	-5.01	-3.03	-1.5	-2.28	23
154.5	47.07	15	6.14	-1.62	-4.53	2.52	4.62	-3.24	24
154	47.08	15	2.43	-0.58	-1.85	-1.05	1.1	-1.69	23
154.46	46.99	29	4.69	-0.66	-4.03	0.07	1.3	-3.31	23
154.64	47.13	15	1.8	-0.57	-1.23	1.19	0.62	-0.89	24
154.48	47.19	16	2.79	-0.67	-2.13	0.49	1.62	-1.53	23
154.44	47.01	14	6.35	-1.83	-4.52	1.08	3.38	-3.42	23
154.56	47.08	12	0.71	-0.15	-0.56	0.17	0.37	-0.37	24
154.6	46.94	12	2.66	-1.01	-1.65	0.67	1.68	-1.02	23
154.21	47.22	27	2.24	-0.59	-1.65	-0.66	0.62	-1.28	23
153.73	53.14	496	-3.97	3	0.97	-2.67	-2.62	-1.53	23
156.19	49.46	48	4.99	-1.66	-3.33	0.84	1.56	-2.65	23
156.08	49.46	44	2.4	-0.79	-1.62	0.84	0.87	-1.96	23
158.45	51.57	62	1.61	-0.55	-1.06	0.55	0.43	-0.88	23
149.93	50.44	545	-0.65	-1.31	1.96	-4.84	-7.78	-0.17	23
159.51	51.55	28	1.62	-0.56	-1.07	0.9	0.23	-0.58	23
159.29	52.66	82	1	-0.72	-0.28	-0.44	-0.8	-1	23
145.64	46.96	408	-0.3	0.26	0.03	-0.89	-0.29	0.16	24
149.33	45.8	160	2.98	-2.35	-0.63	2.58	0.48	-2.81	23
142.01	47.34	19	2.76	-0.43	-2.33	0.1	-0.41	0.75	23
149.71	46.42	178	-2.05	3.25	-1.2	2.93	-4.15	-1.46	23
150.85	45.24	30	4.21	-1.36	-2.85	0.4	3.45	-3.16	23
153.85	46.47	21	0.99	0.19	-1.17	-0.7	0.48	-0.53	23
151.69	47.12	133	-1.02	-0.78	1.8	-1.48	-2.23	-1.02	25
159.99	52.19	30	2.1	-0.3	-1.79	1.14	1.84	-1.23	24
157.56	49.52	31	1.54	-0.16	-1.38	2.37	2.6	2.18	24
154.51	48.4	54	-1.56	0.28	1.28	0.62	0.28	0.53	23
144.52	47.93	493	0.67	0.95	-1.62	-0.87	0.39	-0.62	25
149.61	47.26	269	-0.09	0.58	-0.5	-0.15	-0.51	0.48	24
155.19	47.96	28	2.3	-1.59	-0.71	-0.3	1.27	-0.58	23
156.58	48.77	15	1.45	-0.58	-0.87	0.88	1.21	-0.8	25
156.85	48.96	24	3.87	-1.48	-2.39	-0.39	1.1	-1.33	23
156.46	48.81	15	1.45	-0.53	-0.92	0.76	1.72	-0.88	24
156.61	48.95	28	2.89	-1.06	-1.83	1.64	1.49	-1.37	23
153.62	48.6	154	-0.94	1.67	-0.74	2	0.8	-0.88	23
157.94	52.59	155	0.59	-1.2	0.61	-0.8	-1.77	-1.84	23
156.7	49.7	43	1.39	-0.42	-0.98	0.34	0.51	-0.76	24
154.76	49.26	136	0.31	-0.28	-0.03	0.8	-0.2	-0.57	24
154.69	48.24	42	-2.38	0.94	1.45	-0.73	-0.23	0.91	23
153.62	50.14	279	-2.49	-0.14	2.63	-2.09	-2.91	-0.86	23
141.72	52.34	17	2.67	0.08	-2.75	-2.21	-0.84	1.22	23
152.75	47.63	124	-1.88	0.49	1.39	-2.44	-4.22	1.02	23
154.54	47.52	23	0.8	-0.2	-0.6	0.08	0.3	-0.39	24
152.9	46.7	51	3.87	-1.37	-2.5	0.58	1.59	-2.15	23
152.49	46.1	34	2.77	-1.25	-1.52	0.69	1.51	-1.25	23
155.44	48.8	77	0	0.27	-0.27	0.66	1.75	0.2	23
157.5	50.55	52	4.3	-1.66	-2.63	0.78	1.23	-1.93	23
143.92	52.85	15	1.32	0.35	-1.67	0.45	1.09	0.23	24
150.89	46.77	160	-1.91	2.27	-0.36	-1.57	-2.09	0.89	23
154.22	47.09	15	2.56	-0.7	-1.86	0.98	2.19	-1.39	24
158.19	48.7	43	0.6	-0.46	-0.14	-0.54	-0.39	-0.76	24
151.95	45.59	20	0.64	-0.39	-0.25	0.21	0.56	-0.45	24
157.57	50.33	41	5.53	-3.27	-2.26	2.37	2.09	-3.55	23
154.33	46.85	46	1.08	-0.09	-0.98	0.49	1.31	-0.47	25
153.98	46.67	12	4.55	-1.17	-3.38	-0.62	2.07	-2.45	23
153.97	46.63	12	4.18	-0.93	-3.25	0.32	1.67	-2.19	23
155.46	49.85	128	-2.31	3.44	-1.13	2.97	0.13	1.3	23
159.28	52.6	70	-0.56	0.63	-0.08	-2.47	-1.87	0.68	23
158.49	50.92	36	3.21	-2.65	-0.56	-0.61	-0.63	-1.36	23
154.05	46.6	12	5.55	-0.97	-4.58	0.43	2.36	-2.74	23
147.79	50.04	639	1.72	0.15	-1.87	0.4	-1.75	0.26	24
159.94	52.43	48	4.72	-2.21	-2.51	6.34	3.07	-3.32	23
159.55	52.4	68	1.33	-0.36	-0.97	0.18	0.07	-1.64	23
152.81	47.37	133	0.97	-1.1	0.12	0.67	0.93	0.2	23
156.86	48.35	49	3.4	-1.13	-2.27	0.8	0.22	-1.76	23
158.31	49.31	20	-1.34	0.61	0.74	-0.81	0.54	0.86	23
159.28	52.44	73	1.37	-0.49	-0.88	0.28	0.45	-0.77	23
151.9	45.05	13	-2.26	3.6	-1.33	1.51	-0.39	1.55	23
147.46	48.04	420	0.85	0.14	-0.99	0.26	-0.74	-0.31	24
154.16	47.03	21	3.41	-1.22	-2.2	0.46	0.77	-1.45	23
153.2	47.79	148	-0.48	0.55	-0.07	0.38	0.43	-0.75	24
158.87	54.19	198	-1.24	1.05	0.2	-1.25	-1.68	0.5	25
144.56	46.44	375	0.35	0.72	-1.07	0.79	0.34	-0.15	24
149.52	45.37	105	-0.21	0.39	-0.18	0.91	0.42	-0.05	25
153.33	46.21	20	1.26	-0.93	-0.33	0.74	0.46	-0.8	23
159.81	51.67	17	3.22	-2.6	-0.62	1.8	2.77	-1.59	23
153.49	46.47	19	1.58	-0.74	-0.83	0.58	0.51	-0.97	23
141.77	46.54	18	3.4	-0.15	-3.25	0.5	-1.17	0.93	24
156.87	49.58	36	0.96	-0.46	-0.5	0.53	0.27	-0.58	25
154.58	47.49	22	5.44	-2.17	-3.27	3.09	2.06	-3.16	23
158.17	50.92	50	5.61	-1.21	-4.4	0.62	2.01	-2.5	25
150.38	45.22	53	4.17	-1.6	-2.57	-0.22	2.67	-3.62	23
146.46	46.75	351	0.75	0.13	-0.88	0.66	-0.37	-0.52	24
153.52	46.36	18	0.71	-0.36	-0.35	0.32	0.44	-0.41	24
153.53	46.37	17	3.56	-1.17	-2.39	0.98	1.72	-2.08	23
153.52	46.32	17	3.63	-1.46	-2.17	0.91	0.87	-1.97	23
153.55	46.27	22	2.39	-1.09	-1.3	0.44	0.38	-0.86	23
153.66	46.44	12	0.8	-0.22	-0.58	0.21	0.52	-0.47	25
153.53	46.38	15	2.31	-0.96	-1.34	0.07	0.64	-1.22	23
153.55	46.41	17	4.15	-2.41	-1.74	0.37	0.34	-1.76	23
153.45	46.29	13	0.67	-0.29	-0.38	0.25	0.45	-0.42	26
153.37	46.18	19	1.05	-0.35	-0.71	0.16	0.4	-0.44	25
153.14	46.27	19	1.69	-1.05	-0.64	0.86	0.54	-0.62	24
153.7	46.48	16	3	-1.24	-1.76	-0.54	0.28	-1.32	23
153.24	46.25	13	0.81	-0.12	-0.7	0.16	0.66	-0.43	24
153.28	46.2	12	0.72	-0.23	-0.49	0.16	0.32	-0.47	24
153.14	46.26	17	2.51	-1.13	-1.38	-1	0.67	-1.77	23
153.64	46.38	13	0.67	-0.24	-0.43	0.22	0.4	-0.38	26
153.5	46.35	21	4.89	-2.03	-2.85	1.55	1.93	-2.13	23
153.31	46.25	17	2.78	-0.67	-2.11	-0.59	1.1	-1.3	23
153.13	46.19	20	2.28	-1.14	-1.13	0.55	0.64	-0.8	23
153.63	46.49	14	1.4	-0.32	-1.08	-0.06	0.79	-0.75	23
153.68	46.56	18	1.92	-1.41	-0.52	1.53	-0.25	-1.58	23
153.88	46.34	15	1.67	-0.25	-1.41	0.3	-0.17	-0.25	23
153.57	46.57	20	2.79	0.06	-2.85	-0.44	1.89	-1.52	23
153.73	46.14	12	5.52	-2.39	-3.13	2.18	3.73	-3.05	24
153.6	48.21	137	-4.03	1.11	2.92	0.37	3.12	2.29	23
154.42	47.25	20	4.45	-1.02	-3.43	0.28	1.74	-2.56	23
154.43	47.16	18	2.82	-0.68	-2.14	0.71	1.42	-1.44	24
154.36	47.15	17	1.2	-0.29	-0.92	0.28	0.7	-0.66	24
154.29	47.19	20	3.14	-0.46	-2.68	0.43	1.54	-1.94	23
154.75	48.17	48	0.9	-0.19	-0.71	0.14	0.28	-0.46	25
154.33	46.71	14	1.74	-0.56	-1.18	1.64	2.58	-0.77	28
154.83	46.47	23	-1.47	0.72	0.75	-0.19	0.27	0.44	26
155.14	47.11	31	-1.38	0.57	0.8	-0.11	0.12	0.34	25
154.56	47.22	23	-0.14	1.19	-1.06	4.58	6.24	0.71	24
153.7	47.05	42	4.58	0.11	-4.69	-2.2	2.57	-1.36	23
155.07	46.86	12	-4.18	1.78	2.4	0.58	-0.19	2.03	23
154.68	46.4	12	-1.02	0.48	0.54	0.19	0.12	0.57	25
154.66	46.39	14	-6.86	2.97	3.89	1.8	0.19	3.61	23
153.45	45.98	22	-4.88	3.92	0.95	0.05	2.13	1.33	23
155.14	46.78	12	-4.34	2.02	2.32	0.45	-1.13	1.79	23
154.65	47.43	16	-0.44	-0.12	0.55	-0.28	0.91	2.63	23
155.67	47.06	12	-1.72	1.17	0.55	0.08	0	0.66	24
155.78	47.09	12	-2.27	1.51	0.76	0	-0.02	0.76	24
155.92	48.33	31	3	-0.62	-2.38	0.89	1.16	-1.49	23
155.24	46.91	12	-6.07	2.85	3.22	2.14	-0.19	2.77	23
154.61	46.31	17	-3.99	1.75	2.24	0.72	0.42	1.85	23
155.27	46.9	14	-1.9	0.87	1.02	0.14	-0.05	0.98	23
155.29	47.04	12	-5.65	2.91	2.74	0.09	-0.42	2.71	23
155.2	47.01	12	-1.94	0.77	1.18	-0.58	0.13	0.83	23
155.57	47.16	12	-6.34	1.71	4.63	1.71	0.85	4.24	23
155.37	48.15	28	4.55	-1.55	-3	1.48	2.07	-2.12	23
155.16	47.2	21	-2.6	1.07	1.53	0.53	0.61	0.88	23
153.58	46.33	20	1.81	-0.69	-1.12	0.47	1.04	-0.87	23
155.08	46.94	12	-1.09	0.54	0.55	0.19	0.18	0.67	24
155.23	46.64	13	-1.89	1.06	0.83	0.57	0.05	0.8	23
154.71	46.4	23	-4.85	2.35	2.5	0.3	2	2.7	23
154.69	46.11	12	-1.08	0.61	0.48	0.39	-0.14	0.54	23
155.57	47.19	12	-5.98	2.98	3.01	0.9	-0.07	1.97	23
154.77	46.53	17	-6	3.21	2.79	3.22	1.5	3.35	23
154.74	47.67	17	-2.48	0.78	1.7	-0.34	0.07	1.11	23
153.2	46.16	13	3.21	-1.48	-1.73	0.85	1.13	-2.35	23
155.73	47.6	12	-2.33	0.97	1.36	0.05	0.11	1.22	23
155.11	46.55	12	-2.39	1.36	1.03	0.89	-0.23	0.73	23
155.72	47.14	12	-2.56	1.65	0.91	0.08	0.79	0.94	23
153.37	47.4	56	2.22	-0.28	-1.94	0.44	0.96	-1.48	23
154.62	47.52	28	1.78	-0.32	-1.45	0.54	1.01	-1.02	24
154.72	46.15	14	-2.8	1.77	1.03	0.88	0.32	1.54	23
157.45	51.19	128	1.49	-0.08	-1.42	2.68	0.28	-1.5	23
154.06	46.78	15	-0.57	0.06	0.51	0.7	0.41	0.27	24
152.89	46.63	51	1.21	-0.43	-0.78	0.16	0.53	-0.57	24
155.46	47.57	19	-1.6	1.19	0.41	0.06	0.59	0.73	23
155.44	47.19	12	-2.86	1.25	1.61	0.21	-0.34	1.23	23
155.72	46.79	12	-0.92	0.43	0.49	0.14	0.14	0.51	24
155.47	47.29	27	-2.81	2.84	-0.02	-0.81	1.22	2.49	23
154.63	46.17	17	-2.74	1.29	1.45	0.19	0.39	1.8	23
154.44	46.24	15	-4.19	2.63	1.56	0.27	0.67	2.38	25
153.2	46.25	15	2.87	-0.47	-2.4	-0.16	1.65	-1.43	23
153.28	46.24	14	3.05	-0.55	-2.5	-0.4	2.27	-2.06	23
153.34	46.18	18	3.6	-1.62	-1.97	-0.13	1.23	-1.76	23
154.67	46.29	13	-2.7	1.5	1.2	1.16	0.34	1.49	23
153.29	46.35	20	2.11	-0.78	-1.33	0.76	1.41	-1.2	24
153.3	46.4	21	0.74	-0.39	-0.35	0.35	0.68	-0.6	24
153.6	46.52	18	2.85	-1.59	-1.26	1.01	2.13	-1.81	23
155.55	46.91	20	-2.54	1.86	0.69	0.31	-0.04	0.95	23
155.17	48.19	38	1.29	-0.59	-0.7	0.39	0.23	-0.42	25
155.79	47.45	12	-4.57	1.92	2.65	0.26	1.88	3.02	23
154.22	47.27	21	2.49	-0.47	-2.02	0.15	1.43	-1.24	23
153.99	47.13	24	2.55	-2.49	-0.06	2.14	-0.72	-1.72	23
153.61	46.32	22	2.38	-0.36	-2.02	0.49	1.13	-1.01	23
154.8	46.17	12	-1.38	1.33	0.05	-0.27	-0.78	0.8	28
156.39	47.03	28	-0.69	1.17	-0.48	-0.19	-0.61	0.06	25
155.69	47.06	18	-1.55	1.03	0.52	-0.08	0.41	0.35	24
156.77	46.77	20	-0.78	0.67	0.11	0.16	-0.08	-0.16	24
154.19	45.74	12	-3.13	1.58	1.55	1.12	-0.37	1.15	23
154.9	46.21	18	-2.77	1.8	0.98	0.91	0.07	0.71	23
155.9	46.95	19	-1.61	0.67	0.94	0.62	0.24	0.52	23
155.52	47.79	34	1.66	-0.06	-1.59	1.23	0.32	-0.95	23
154.75	46.17	12	-3.84	2.29	1.55	1.77	0.54	1.77	23
154.51	46.2	36	2.54	-0.65	-1.88	0.57	0.12	-1.55	23
154.52	46.07	30	-5.95	7.24	-1.29	0	2	1.05	23
153.39	46.25	12	1.18	-0.19	-0.99	0.01	0.56	-0.6	24
156.02	49.14	46	0.81	-0.32	-0.49	0.08	0.21	-0.44	24
156.18	46.73	14	-1.48	0.92	0.56	0.69	0.06	0.48	23
153.54	46.5	19	0.71	-0.28	-0.43	0.15	0.4	-0.39	24
154.53	47.74	38	2.5	-1.26	-1.24	-0.46	-1.15	-1.19	23
155.16	46.6	21	-4.97	2.97	2	-0.73	2.29	2.41	23
152.9	46.6	52	0.93	-0.34	-0.6	0.15	0.44	-0.48	24
153.01	46.74	50	0.28	0.71	-1	-0.74	0.88	-0.02	24
152.09	46.82	136	-0.27	-1.4	1.66	1.33	2.12	-0.29	24
155.03	48.26	53	2.49	0.03	-2.52	1.25	1.1	-1.41	23
154.75	48.14	48	0.78	0.08	-0.86	0.01	0.24	-0.12	24
153.78	46.19	13	0.21	3.36	-3.56	1.05	-1.25	5.61	23
156.02	49.04	43	3.51	-0.66	-2.86	0.62	1.32	-1.88	23
155.18	48.19	34	4.85	-1.36	-3.48	2.06	2.2	-2.51	24
153.74	46.52	19	0.45	0.27	-0.73	-0.59	0.51	0.03	24
153.15	46.71	44	0.19	4.04	-4.23	-3.19	3.24	-0.55	23
153.76	46.96	36	1.62	0.17	-1.79	-0.47	-0.92	-0.24	24
152.76	46.59	51	2.96	-0.81	-2.15	0.22	1.2	-1.51	23
155.3	48.12	26	3.18	-0.91	-2.27	1.05	1.73	-1.7	23
153.79	47	39	4.92	-2.12	-2.8	0.91	-1.79	-2.98	23
153.46	46.38	17	2.57	-1.13	-1.45	0.43	1.75	-1.45	23
154.78	47.67	15	-0.02	0.13	-0.11	0.37	0.94	0.2	24
157.78	52.01	123	-0.16	-0.52	0.68	-1.81	-5.19	-0.97	25
153.53	46.5	18	0.75	-0.2	-0.55	0.23	0.51	-0.4	24
153.06	46.41	19	3.41	-1.03	-2.38	1.06	0.84	-2	23
155.45	46.95	51	0.36	0.53	-0.89	0.3	-0.1	-0.46	24
153.58	46.5	24	2.9	-1.55	-1.35	0.59	0.95	-1.62	23
152.85	46.62	48	0.78	-0.33	-0.45	0.11	0.31	-0.37	24
141.82	46.84	12	2.31	0.04	-2.35	-0.04	-0.24	-0.15	25
141.67	46.81	13	5.45	-0.49	-4.96	-0.87	-0.98	-0.71	24
141.78	46.71	18	0.89	-0.11	-0.79	0.14	-0.09	0.04	24
141.63	46.73	12	1.41	-0.01	-1.4	-0.26	-0.7	-0.44	24
156.08	51.77	223	0.01	-2.11	2.1	-2.77	-3.38	-0.27	23
153.59	46.56	18	0.68	-0.13	-0.55	0.08	0.55	-0.35	24
141.74	46.86	12	1.45	0.01	-1.46	0.07	-0.02	-0.32	24
154.82	49.55	118	0.24	-0.09	-0.15	-1.58	-2.27	-0.29	24
150.33	45.77	100	0.76	1.6	-2.36	1.1	-0.38	-0.41	25
153.79	46.14	15	0.04	1.45	-1.49	0.43	-0.44	1.7	23
155.87	47.15	16	-3.2	-0.01	3.21	-0.05	2.07	1.23	23
149.81	45.63	101	0.54	0.98	-1.52	0.47	-1.56	-0.73	23
154.33	45.89	36	0.37	1.28	-1.65	0.57	0.05	0.26	25
159.98	52.51	38	2.06	-1.47	-0.59	2.85	0.42	-2.01	23
155.47	48.84	45	2.22	-0.22	-2	0.07	1.48	-1.4	23
152.94	46.81	49	-0.14	1.99	-1.85	-1.95	1.72	0.02	23
155.3	48.09	28	3.49	-1.08	-2.41	1.09	1.51	-1.51	23
154.12	45.8	13	-3	1.46	1.54	1.16	0.03	1.75	23
159.93	52.79	67	5.55	-2.01	-3.54	0.89	1.52	-3.55	23
156.44	49.52	48	3.75	-2.05	-1.7	0.36	1.07	-2.04	23
155.66	49.12	54	1.96	-0.71	-1.25	1.82	0.07	-2.63	23
155.98	49.27	43	4.97	-1.81	-3.16	0.51	2.1	-3.08	23
159.84	53.78	114	0.6	-0.3	-0.3	-0.56	-1.55	-0.54	24
153.38	46.26	14	4.99	-2.01	-2.97	1.75	3.25	-3.18	25
157.01	51.38	123	0.36	-0.66	0.3	-0.86	-1.79	-0.49	24
153.22	46.21	16	2.74	-1.32	-1.42	1	0.66	-1.62	23
153.28	46.2	12	2.88	-1.11	-1.77	0.15	1.1	-1.85	23
153.18	47.61	123	-3.46	0.49	2.97	2.04	4.11	0.67	23
154.55	47.56	27	1.41	-0.24	-1.17	0.43	0.75	-0.84	24
153.27	46.36	20	1.74	-0.6	-1.14	0.61	1.19	-0.98	24
157.71	51.79	102	-1.09	1.04	0.05	-2.42	-1.06	0.47	23
156.07	49.37	72	-0.74	1.86	-1.11	2.03	2.96	1.1	23
